,OCC1950_NEW,NEW_IND50,YEAR,MIDWEST,NORTHEAST,SOUTH,WEST,EDUC1,EDUC2,EDUC3,EDUC4,EDUC5,educ_hs,FEMALE_COUNT,COUNT,FEM_RATIO,OCC_GENDER,LOG_MEDIAN_WAGE
2005,"Jewelers, watchmakers, goldsmiths, and silversmiths",8,1990,0.32098765432098764,0.18518518518518517,0.25925925925925924,0.2345679012345679,0.37037037037037035,0.13580246913580246,,0.13580246913580246,0.07407407407407407,0.2839506172839506,8,81,0.09876543209876543,male,2.3878773460777656
2006,"Jewelers, watchmakers, goldsmiths, and silversmiths",9,1980,0.25,,0.5,0.25,0.25,,,,,0.75,1,4,0.25,male,2.9830817998543573
2007,"Jewelers, watchmakers, goldsmiths, and silversmiths",9,1990,,,0.6666666666666666,0.3333333333333333,,0.3333333333333333,,,,0.6666666666666666,0,3,0.0,mixed,2.9046742171166007
2008,"Laundresses, private household",8,1950,,,1.0,,,,0.5,,0.5,,2,2,1.0,female,1.299315515493883
2009,"Laundresses, private household",8,1960,0.2653061224489796,0.061224489795918366,0.30612244897959184,0.3673469387755102,0.061224489795918366,0.061224489795918366,,0.02040816326530612,,0.8571428571428571,49,49,1.0,female,1.8401527292446282
2010,"Laundresses, private household",8,1970,0.3333333333333333,0.5,0.16666666666666666,,,,,,,1.0,6,6,1.0,female,2.2741402797754917
2011,"Laundresses, private household",8,1980,,1.0,,,,,,,,1.0,2,2,1.0,female,2.1675052789081133
2012,"Laundresses, private household",8,1990,,1.0,,,,,,,,1.0,3,3,1.0,female,1.417739565108865
2013,Lawyers and judges,1,1990,,,1.0,,,,,1.0,,,0,1,0.0,mixed,2.0551845640342763
2014,Lawyers and judges,2,1950,,,1.0,,,,,0.3333333333333333,0.6666666666666666,,0,3,0.0,mixed,3.235440841742896
2015,Lawyers and judges,2,1960,0.2222222222222222,0.16666666666666666,0.3888888888888889,0.2222222222222222,,0.05555555555555555,,0.1111111111111111,0.7777777777777778,0.05555555555555555,0,18,0.0,mixed,3.0573654985814303
2016,Lawyers and judges,2,1970,,0.1111111111111111,0.6666666666666666,0.2222222222222222,,,,0.3333333333333333,0.6666666666666666,,2,9,0.2222222222222222,male,3.55084740248227
2017,Lawyers and judges,2,1980,0.17391304347826086,0.043478260869565216,0.4782608695652174,0.30434782608695654,,,,0.08695652173913043,0.9130434782608695,,2,23,0.08695652173913043,male,3.427413223793048
2018,Lawyers and judges,2,1990,0.06521739130434782,0.10869565217391304,0.6739130434782609,0.15217391304347827,,,,0.08695652173913043,0.9130434782608695,,7,46,0.15217391304347827,male,3.677382459720355
2019,Lawyers and judges,3,1960,0.3170731707317073,0.4878048780487805,0.0975609756097561,0.0975609756097561,,0.04878048780487805,0.04878048780487805,0.0975609756097561,0.8048780487804879,,1,41,0.024390243902439025,male,3.666123030451121
2020,Lawyers and judges,3,1970,0.5238095238095238,0.23809523809523808,0.14285714285714285,0.09523809523809523,,,,0.09523809523809523,0.9047619047619048,,1,21,0.047619047619047616,male,3.529517672868399
2021,Lawyers and judges,3,1980,0.4,0.4,0.14545454545454545,0.05454545454545454,,,,0.03636363636363636,0.9636363636363636,,3,55,0.05454545454545454,male,3.7014408533572136
2022,Lawyers and judges,3,1990,0.2916666666666667,0.3333333333333333,0.16666666666666666,0.20833333333333334,,,,0.08333333333333333,0.9166666666666666,,6,48,0.125,male,3.8076926551062265
2023,Lawyers and judges,4,1950,,1.0,,,,,,,1.0,,0,1,0.0,mixed,2.8911884178027205
2024,Lawyers and judges,4,1960,0.3793103448275862,0.27586206896551724,0.27586206896551724,0.06896551724137931,,,,0.06896551724137931,0.9310344827586207,,1,29,0.034482758620689655,male,3.474239776953383
2025,Lawyers and judges,4,1970,0.42105263157894735,0.3157894736842105,0.21052631578947367,0.05263157894736842,,,,,1.0,,0,19,0.0,mixed,3.74338472375691
2026,Lawyers and judges,4,1980,0.23404255319148937,0.40425531914893614,0.2127659574468085,0.14893617021276595,,,0.02127659574468085,0.0425531914893617,0.9361702127659575,,6,47,0.1276595744680851,male,3.695119708786424
2027,Lawyers and judges,4,1990,0.208955223880597,0.373134328358209,0.22388059701492538,0.19402985074626866,,,,0.05970149253731343,0.9402985074626866,,17,67,0.2537313432835821,male,3.7369431380480025
2028,Lawyers and judges,5,1950,,1.0,,,,,,,1.0,,0,1,0.0,mixed,3.112425390846349
2029,Lawyers and judges,5,1960,0.3,0.36666666666666664,0.23333333333333334,0.1,,,0.06666666666666667,0.1,0.8333333333333334,,0,30,0.0,mixed,3.634582427028562
2030,Lawyers and judges,5,1970,0.5882352941176471,0.058823529411764705,0.29411764705882354,0.058823529411764705,,,0.058823529411764705,0.058823529411764705,0.8823529411764706,,0,17,0.0,mixed,3.8735024656906436
2031,Lawyers and judges,5,1980,0.3225806451612903,0.2903225806451613,0.3225806451612903,0.06451612903225806,,,,0.0967741935483871,0.9032258064516129,,4,31,0.12903225806451613,male,3.336783852712735
2032,Lawyers and judges,5,1990,0.22413793103448276,0.25862068965517243,0.2413793103448276,0.27586206896551724,,,,0.10344827586206896,0.896551724137931,,12,58,0.20689655172413793,male,3.677044996466934
2033,Lawyers and judges,6,1950,,0.5,,0.5,,0.5,,0.5,,,0,2,0.0,mixed,3.021054724944026
2034,Lawyers and judges,6,1960,0.36363636363636365,0.36363636363636365,0.2727272727272727,,,,,0.2727272727272727,0.7272727272727273,,0,11,0.0,mixed,3.474239776953383
2035,Lawyers and judges,6,1970,0.2857142857142857,0.2857142857142857,0.42857142857142855,,,,,,1.0,,0,7,0.0,mixed,3.4690763187148983
2036,Lawyers and judges,6,1980,0.16129032258064516,0.41935483870967744,0.22580645161290322,0.1935483870967742,,,0.03225806451612903,0.06451612903225806,0.9032258064516129,,4,31,0.12903225806451613,male,3.7001777469002124
2037,Lawyers and judges,6,1990,0.13333333333333333,0.3333333333333333,0.28888888888888886,0.24444444444444444,,,,0.022222222222222223,0.9777777777777777,,8,45,0.17777777777777778,male,3.7648500658900135
2038,Lawyers and judges,7,1950,,0.4,0.4,0.2,,,,,0.8,0.2,0,5,0.0,mixed,2.92640887818368
2039,Lawyers and judges,7,1960,0.32038834951456313,0.3883495145631068,0.13592233009708737,0.1553398058252427,,,0.04854368932038835,0.11650485436893204,0.8252427184466019,0.009708737864077669,3,103,0.02912621359223301,male,3.189920629502568
2040,Lawyers and judges,7,1970,0.21052631578947367,0.42105263157894735,0.15789473684210525,0.21052631578947367,,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.8421052631578947,0.05263157894736842,1,38,0.02631578947368421,male,3.367003405603507
2041,Lawyers and judges,7,1980,0.2518518518518518,0.34814814814814815,0.2,0.2,0.007407407407407408,0.014814814814814815,0.014814814814814815,0.05925925925925926,0.8740740740740741,0.02962962962962963,18,135,0.13333333333333333,male,3.454033404351131
2042,Lawyers and judges,7,1990,0.17154811715481172,0.36401673640167365,0.2217573221757322,0.24267782426778242,,,,0.05439330543933055,0.9456066945606695,,66,239,0.27615062761506276,male,3.608457886803362
2043,Lawyers and judges,8,1950,0.28125,0.34375,0.25,0.125,0.015625,0.015625,0.046875,0.25,0.65625,0.015625,1,64,0.015625,male,2.3456375174846813
2044,Lawyers and judges,8,1960,0.24651162790697675,0.40930232558139534,0.22325581395348837,0.12093023255813953,0.007751937984496124,0.013953488372093023,0.02635658914728682,0.09147286821705426,0.8403100775193798,0.020155038759689922,25,645,0.03875968992248062,male,2.7978541184903887
2045,Lawyers and judges,8,1970,0.21428571428571427,0.3439153439153439,0.24867724867724866,0.1931216931216931,0.007936507936507936,0.010582010582010581,0.010582010582010581,0.0582010582010582,0.8835978835978836,0.0291005291005291,17,378,0.04497354497354497,male,3.1412739568166117
2046,Lawyers and judges,8,1980,0.2013498312710911,0.2643419572553431,0.3031496062992126,0.23115860517435322,0.006186726659167604,0.011811023622047244,0.0140607424071991,0.05230596175478065,0.8987626546681665,0.01687289088863892,295,1778,0.16591676040494938,male,3.0367542480769125
2047,Lawyers and judges,8,1990,0.17530529172320217,0.2672998643147897,0.3302578018995929,0.2271370420624152,0.0032564450474898234,0.0013568521031207597,,0.08602442333785618,0.908819538670285,0.000542740841248304,985,3685,0.2672998643147897,male,3.3769404040165956
2048,Lawyers and judges,9,1950,0.3333333333333333,0.05555555555555555,0.4166666666666667,0.19444444444444445,0.05555555555555555,0.05555555555555555,,0.16666666666666666,0.6666666666666666,0.05555555555555555,0,36,0.0,mixed,3.016210307842446
2049,Lawyers and judges,9,1960,0.18393782383419688,0.21243523316062177,0.42487046632124353,0.17875647668393782,0.018134715025906734,0.023316062176165803,0.07512953367875648,0.12435233160621761,0.7124352331606217,0.046632124352331605,17,386,0.04404145077720207,male,3.1119590880328563
2050,Lawyers and judges,9,1970,0.25742574257425743,0.21782178217821782,0.3613861386138614,0.16336633663366337,0.01485148514851485,,0.009900990099009901,0.09900990099009901,0.8168316831683168,0.0594059405940594,18,202,0.0891089108910891,male,3.458591438739191
2051,Lawyers and judges,9,1980,0.2233285917496444,0.23470839260312945,0.3399715504978663,0.2019914651493599,0.011379800853485065,0.029871977240398292,0.012802275960170697,0.06543385490753911,0.817923186344239,0.06258890469416785,140,703,0.19914651493598862,male,3.2534946192638152
2052,Lawyers and judges,9,1990,0.19230769230769232,0.1893491124260355,0.398422090729783,0.21992110453648916,0.03353057199211045,0.011834319526627219,,0.10650887573964497,0.8195266272189349,0.028599605522682446,312,1014,0.3076923076923077,male,3.2872563529039205
2053,Librarians,1,1960,,1.0,,,,,,,,1.0,0,1,0.0,mixed,2.6901208181877103
2054,Librarians,1,1990,0.25,,0.25,0.5,0.25,0.25,,0.25,,0.25,4,4,1.0,female,2.3856014673928314
2055,Librarians,2,1960,,0.5,0.5,,,,,0.5,,0.5,2,2,1.0,female,1.4734695602437133
2056,Librarians,2,1970,0.5,,,0.5,0.5,,,,,0.5,2,2,1.0,female,2.9569347397718957
2057,Librarians,2,1980,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,,0.14285714285714285,0.14285714285714285,,0.2857142857142857,0.42857142857142855,4,7,0.5714285714285714,mixed,2.6209896828560284
2058,Librarians,2,1990,,0.5,0.25,0.25,0.25,,,0.75,,,4,4,1.0,female,2.858240601766535
2059,Librarians,3,1950,1.0,,,,,0.25,,,,0.75,4,4,1.0,female,2.0864694615856703
2060,Librarians,3,1960,0.14285714285714285,0.3333333333333333,0.19047619047619047,0.3333333333333333,0.14285714285714285,,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.2857142857142857,19,21,0.9047619047619048,female,2.651280984871447
2061,Librarians,3,1970,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,,0.1111111111111111,0.3333333333333333,0.3333333333333333,6,9,0.6666666666666666,mixed,2.8512121539867867
2062,Librarians,3,1980,0.375,0.25,0.0625,0.3125,,0.1875,,0.1875,0.25,0.375,13,16,0.8125,female,2.790730540754981
2063,Librarians,3,1990,0.11764705882352941,0.4117647058823529,0.11764705882352941,0.35294117647058826,0.23529411764705882,0.058823529411764705,,0.11764705882352941,0.35294117647058826,0.23529411764705882,16,17,0.9411764705882353,female,3.021354152950942
2064,Librarians,4,1950,,1.0,,,1.0,,,,,,1,1,1.0,female,2.847789102268165
2065,Librarians,4,1960,0.1875,0.5,0.25,0.0625,,,,0.3125,0.375,0.3125,15,16,0.9375,female,2.896137393726164
2066,Librarians,4,1970,0.5714285714285714,0.2857142857142857,,0.14285714285714285,,,,0.14285714285714285,0.7142857142857143,0.14285714285714285,6,7,0.8571428571428571,female,3.330693390016426
2067,Librarians,4,1980,0.15789473684210525,0.3684210526315789,0.3157894736842105,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.5263157894736842,0.05263157894736842,16,19,0.8421052631578947,female,2.8906842090782097
2068,Librarians,4,1990,0.3076923076923077,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.15384615384615385,,,0.3076923076923077,0.3076923076923077,0.23076923076923078,12,13,0.9230769230769231,female,2.8795378005827454
2069,Librarians,5,1960,,1.0,,,,,,,,1.0,1,1,1.0,female,1.9501814761210066
2070,Librarians,5,1980,0.5,0.5,,,,,,1.0,,,1,2,0.5,mixed,2.989151833189694
2071,Librarians,5,1990,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,4,6,0.6666666666666666,mixed,2.490293086629828
2072,Librarians,6,1960,0.25,0.25,0.25,0.25,,,,0.25,,0.75,2,4,0.5,mixed,2.444817682823876
2073,Librarians,6,1970,,,0.5,0.5,,0.5,,,0.25,0.25,4,4,1.0,female,2.553948067314947
2074,Librarians,6,1980,,0.6666666666666666,0.3333333333333333,,,,0.16666666666666666,0.16666666666666666,0.6666666666666666,,4,6,0.6666666666666666,mixed,2.859155554286167
2075,Librarians,6,1990,0.2,0.2,0.4,0.2,0.4,,,0.3,0.1,0.2,5,10,0.5,mixed,2.151134126364416
2076,Librarians,7,1960,,0.6,0.4,,,,,0.2,0.4,0.4,5,5,1.0,female,2.90991255509664
2077,Librarians,7,1970,0.5,0.5,,,,,,0.5,0.5,,2,2,1.0,female,1.4224574328420043
2078,Librarians,7,1980,0.5,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.07142857142857142,,0.14285714285714285,0.2857142857142857,12,14,0.8571428571428571,female,2.627993689923105
2079,Librarians,7,1990,0.2222222222222222,0.4444444444444444,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.16666666666666666,,0.2222222222222222,0.2222222222222222,0.16666666666666666,13,18,0.7222222222222222,female,2.659646151437869
2080,Librarians,8,1950,0.2894736842105263,0.32894736842105265,0.27631578947368424,0.10526315789473684,0.07894736842105263,0.07894736842105263,0.09210526315789473,0.2894736842105263,0.32894736842105265,0.13157894736842105,66,76,0.868421052631579,female,2.325038231764411
2081,Librarians,8,1960,0.28884254431699685,0.23879040667361837,0.291970802919708,0.18039624608967675,0.08029197080291971,0.10010427528675704,0.0740354535974974,0.21063607924921793,0.3722627737226277,0.16266944734098018,828,959,0.8633993743482794,female,2.559035411291448
2082,Librarians,8,1970,0.2792452830188679,0.27547169811320754,0.2849056603773585,0.16037735849056603,0.07735849056603773,0.06981132075471698,0.062264150943396226,0.21132075471698114,0.4075471698113208,0.17169811320754716,432,530,0.8150943396226416,female,2.8954978132064113
2083,Librarians,8,1980,0.2660280029476787,0.24760501105379515,0.2947678703021371,0.1915991156963891,0.06779661016949153,0.0655858511422255,0.0397936624907885,0.1864406779661017,0.470891672807664,0.1694915254237288,1119,1357,0.8246131171702284,female,2.724269308736352
2084,Librarians,8,1990,0.25461919783686343,0.2334384858044164,0.3195132942767012,0.19242902208201892,0.20865254619197837,0.07075259125732312,,0.18431726002703921,0.3506083821541235,0.18566922036953581,1894,2219,0.8535376295628662,female,2.611584915115724
2085,Librarians,9,1950,,0.5,0.5,,,0.5,,,0.5,,1,2,0.5,mixed,2.4097182520304825
2086,Librarians,9,1960,0.11428571428571428,0.14285714285714285,0.4857142857142857,0.2571428571428571,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.08571428571428572,0.6857142857142857,0.08571428571428572,26,35,0.7428571428571429,female,2.8684662266020258
2087,Librarians,9,1970,0.1875,0.125,0.375,0.3125,0.1875,,,0.125,0.4375,0.25,13,16,0.8125,female,3.076770892202499
2088,Librarians,9,1980,0.22727272727272727,0.18181818181818182,0.4318181818181818,0.1590909090909091,0.06818181818181818,0.09090909090909091,0.045454545454545456,0.22727272727272727,0.4090909090909091,0.1590909090909091,37,44,0.8409090909090909,female,2.8694336485784966
2089,Librarians,9,1990,0.23076923076923078,0.20512820512820512,0.38461538461538464,0.1794871794871795,0.1794871794871795,0.02564102564102564,,0.10256410256410256,0.46153846153846156,0.23076923076923078,31,39,0.7948717948717948,female,2.7181946501739827
2090,"Managers and superintendents, building",1,1980,0.25,,0.5,0.25,0.25,,,,0.25,0.5,1,4,0.25,male,2.8093993575365124
2091,"Managers and superintendents, building",1,1990,,,0.5,0.5,0.75,,,0.25,,,2,4,0.5,mixed,2.657735222887143
2092,"Managers and superintendents, building",2,1960,,,,1.0,,,,,,1.0,0,1,0.0,mixed,3.474239776953383
2093,"Managers and superintendents, building",2,1970,0.25,,0.25,0.5,,0.25,,,0.25,0.5,1,4,0.25,male,2.9372932836555306
2094,"Managers and superintendents, building",2,1980,0.07407407407407407,0.037037037037037035,0.6851851851851852,0.2037037037037037,0.16666666666666666,0.1111111111111111,0.07407407407407407,0.3148148148148148,0.1111111111111111,0.2222222222222222,7,54,0.12962962962962962,male,3.006141902065291
2095,"Managers and superintendents, building",2,1990,0.07608695652173914,0.11956521739130435,0.6413043478260869,0.16304347826086957,0.2826086956521739,0.07608695652173914,,0.30434782608695654,0.07608695652173914,0.2608695652173913,29,92,0.31521739130434784,male,2.914904944420037
2096,"Managers and superintendents, building",3,1970,0.5,,0.5,,0.5,,,,,0.5,0,2,0.0,mixed,3.072618484717757
2097,"Managers and superintendents, building",3,1980,0.7142857142857143,0.14285714285714285,,0.14285714285714285,0.14285714285714285,0.2857142857142857,,0.14285714285714285,0.14285714285714285,0.2857142857142857,0,7,0.0,mixed,3.306433444392786
